person_id,person_name,project_id_number,institution_id,institution_name
1757115,"Privatdozent Dr. Frank M. Richter, Ph.D.",5364898,10206,Goethe-Universität Frankfurt am Main
258351034,Professor Dr. Florian Sprenger,310565625,10206,Goethe-Universität Frankfurt am Main
1867100,Professorin Dr. Isabell Diehm,202179804,10206,Goethe-Universität Frankfurt am Main
310784826,Professorin Dr. Sonia Campanini,310565625,10206,Goethe-Universität Frankfurt am Main
1430148,Professorin Dr. Irene Burghardt,198779015,10206,Goethe-Universität Frankfurt am Main
1389509,Professor Dr. Andreas Terfort,273033,10206,Goethe-Universität Frankfurt am Main
1762575,Professor Dr. Enrico Schleiff,5372217,10206,Goethe-Universität Frankfurt am Main
1441031,Privatdozent Dr. Volker Zickermann,5359934,10206,Goethe-Universität Frankfurt am Main
179902214,Professor Dr. Markus Wriedt,179901502,10206,Goethe-Universität Frankfurt am Main
1060809,Professorin Dr. Barbara Friebertshäuser,272891,10206,Goethe-Universität Frankfurt am Main
1491473,"Professorin Dr. Katharina Hartmann, Ph.D.",5411288,10206,Goethe-Universität Frankfurt am Main
1629658,Professor Dr. Edgar Pankow,272579,10206,Goethe-Universität Frankfurt am Main
1029565,Professor Dr. Wolfgang Detel,5137082,10206,Goethe-Universität Frankfurt am Main
258204497,Professorin Dr. Marion Saxer,310565625,10206,Goethe-Universität Frankfurt am Main
1206173,Professor Dr. Ulrich Oevermann,271237,10206,Goethe-Universität Frankfurt am Main
1020290,Professor Dr. Martin Büchsel,271237,10206,Goethe-Universität Frankfurt am Main
1696629,Professor Dr. Christian Schlag,273005,10206,Goethe-Universität Frankfurt am Main
1610643,Professorin Dr. Dorothea Weltecke,24060127,10206,Goethe-Universität Frankfurt am Main
1436549,Professor Dr. Christoph Menke,271177,10206,Goethe-Universität Frankfurt am Main
258205864,Dr. Marc Siegel,310565625,10206,Goethe-Universität Frankfurt am Main
1164029,Professorin Dr. Helen Leuninger,273279,10206,Goethe-Universität Frankfurt am Main
168510792,Professor Dr. Cornelius Krellner,52978597,10206,Goethe-Universität Frankfurt am Main
67253746,Professor Dr. Jens Bredenbeck,211349898,10206,Goethe-Universität Frankfurt am Main
20395003,Professor Dr. Vinzenz Hediger,310565625,10206,Goethe-Universität Frankfurt am Main
36862677,"Professor Dr. Luciano Rezzolla, Ph.D.",5398707,10206,Goethe-Universität Frankfurt am Main
252676,Professor Dr. Raimund Rütten,271237,10206,Goethe-Universität Frankfurt am Main
244491094,Dr. Shinichiro Ishihara,244436322,10206,Goethe-Universität Frankfurt am Main
202745788,Dr. Cyrus Karas,202745765,10206,Goethe-Universität Frankfurt am Main
1760776,Privatdozent Dr. Jürgen Schaffner-Bielich,376533729,10206,Goethe-Universität Frankfurt am Main
1420132,Professor Dr. Rolf Marschalek,5267800,10206,Goethe-Universität Frankfurt am Main
1500114,Professor Dr. Bernhard Jussen,421041,10206,Goethe-Universität Frankfurt am Main
1752742,Dr. Norbert Braun,5344931,10206,Goethe-Universität Frankfurt am Main
1614756,Professor Dr. Matthias Lutz-Bachmann,5137088,10206,Goethe-Universität Frankfurt am Main
200422473,Professorin Dr. Nina Morgner,319163746,10206,Goethe-Universität Frankfurt am Main
1167651,Privatdozent Dr. Thomas A. Link,5235184,10206,Goethe-Universität Frankfurt am Main
278031585,Dr. Kateryna Foyevtsova,278030061,10206,Goethe-Universität Frankfurt am Main
1696752,Dr. Silvia Krömmelbein,5269828,10206,Goethe-Universität Frankfurt am Main
68871971,Professor Dr. Bodo Ahrens,278017089,10206,Goethe-Universität Frankfurt am Main
164170309,Professorin Dr. Fleur Kemmers,94327977,10206,Goethe-Universität Frankfurt am Main
380864,Professorin Dr. Inege Degenhardt,272579,10206,Goethe-Universität Frankfurt am Main
1218229,Professor Dr. Werner Plumpe,421041,10206,Goethe-Universität Frankfurt am Main
232449183,Dr. Stephan Dürr,69055993,10286,Bergische Universität Wuppertal
1466835,Professor Dr. Manfred Baum,272919,10286,Bergische Universität Wuppertal
268575624,Professor Dr. Armin Eich,277132246,10286,Bergische Universität Wuppertal
1369621,Professor Dr. Gerhard Arminger,5361674,10286,Bergische Universität Wuppertal
1094227,Professor Dr. Klaus Held,272919,10286,Bergische Universität Wuppertal
284130332,Professor Dr. Stefan Weise,277132246,10286,Bergische Universität Wuppertal
1503332,Professorin Dr. Kathrin Klamroth,5090000,10286,Bergische Universität Wuppertal
1691395,Professor Dr.-Ing. Gerhard Hanswille,5370103,10286,Bergische Universität Wuppertal
1520887,Professorin Dr. Natascha Müller,5179770,10286,Bergische Universität Wuppertal
270433114,Professorin Dr. Britta Späth,284078965,10286,Bergische Universität Wuppertal
201925270,Professorin Dr. Svetlana Petrova,5411298,10286,Bergische Universität Wuppertal
1582268,Dr. Hans Thilo Tappe,5346340,10286,Bergische Universität Wuppertal
316045473,Professor Dr. Kálmán Szabó,69055912,10286,Bergische Universität Wuppertal
1594338,Professor Dr. Heinrich Hüni,272919,10286,Bergische Universität Wuppertal
1250189,Professor Dr. Peter Scherfer,5346348,10286,Bergische Universität Wuppertal
1821701,Professor Dr. Stefan Bock,5356092,10286,Bergische Universität Wuppertal
1118308,Professor Dr. Joachim Jacobs,5120936,10286,Bergische Universität Wuppertal
1489634,Professor Dr. Michael Günther,69138254,10286,Bergische Universität Wuppertal
224611161,Professor Dr. Christoph Schubert,277132246,10286,Bergische Universität Wuppertal
1860236,Professorin Dr. Tatjana Tönsmeyer,277132246,10286,Bergische Universität Wuppertal
316219096,Dr. Karsten Kahl,69137702,10286,Bergische Universität Wuppertal
1332174,Professorin Dr.-Ing. Petra Winzer,28505554,10286,Bergische Universität Wuppertal
1654542,Professor Dr.-Ing. Karl-Heinrich Schmidt,277132246,10286,Bergische Universität Wuppertal
1018647,Dr. Albrecht Brockhaus,5398351,10286,Bergische Universität Wuppertal
316132845,Dr. Szabolcs Borsányi,69097249,10286,Bergische Universität Wuppertal
69117238,"Christian Hölbling, Ph.D.",69117290,10286,Bergische Universität Wuppertal
279422499,Professorin Dr. Claudia Machold,202179804,10286,Bergische Universität Wuppertal
1225526,Professorin Dr. Gisa Rauh,5346340,10286,Bergische Universität Wuppertal
255663,Privatdozent Dr. Georg Siegmann,272919,10286,Bergische Universität Wuppertal
1541030,Professor Dr.-Ing. Bernd Tibken,5360971,10286,Bergische Universität Wuppertal
1637304,Dr. Wolfgang Moersig,5360784,10323,Johannes Gutenberg-Universität Mainz
1819170,Professor Dr. Huige Li,375129,10323,Johannes Gutenberg-Universität Mainz
398554795,"Dr. Claudine Graf, Ph.D.",398474009,10323,Johannes Gutenberg-Universität Mainz
290396160,Dr. Robert M. Reeve,290396061,10323,Johannes Gutenberg-Universität Mainz
266273222,Dr. Robert Heine,264883531,10323,Johannes Gutenberg-Universität Mainz
1454176,Professor Dr. Werner Heil,5150478,10323,Johannes Gutenberg-Universität Mainz
329554446,Dr. Anne Sinning,226974740,10323,Johannes Gutenberg-Universität Mainz
1301162,Professor Dr. Matthias Theobald,5359011,10323,Johannes Gutenberg-Universität Mainz
157844291,Professor Dr. Volker Büscher,99673450,10323,Johannes Gutenberg-Universität Mainz
20967766,Professor Dr. Gerhard Kruip,91768529,10323,Johannes Gutenberg-Universität Mainz
65205265,Professorin Dr. Gabriele Monika Honecker,194673446,10323,Johannes Gutenberg-Universität Mainz
1186141,"Professor Dr. Dieter F. Mertz, Ph.D.",272165,10323,Johannes Gutenberg-Universität Mainz
111901932,Dr. Martin Sprinzl,398473733,10323,Johannes Gutenberg-Universität Mainz
1368282,Dr. Mohamad Javad Aman,5359049,10323,Johannes Gutenberg-Universität Mainz
259935,Professor Dr. Reinhard Wiesend,271277,10323,Johannes Gutenberg-Universität Mainz
1230242,Professor Dr. Matthias J. Reddehase,5209332,10323,Johannes Gutenberg-Universität Mainz
1205889,Professor Dr. Hellmut Oelert,5360784,10323,Johannes Gutenberg-Universität Mainz
1168809,Professor Dr. Michael Loos,5209414,10323,Johannes Gutenberg-Universität Mainz
241357984,Dr. Eik Schiegnitz,241357992,10323,Johannes Gutenberg-Universität Mainz
231021264,Professor Dr. Matthias Witte,46281179,10323,Johannes Gutenberg-Universität Mainz
1782698,Professor Dr. Hendrik Boeschoten,5347553,10323,Johannes Gutenberg-Universität Mainz
1415243,Professorin Dr. Kerstin Steinbrink,5175650,10323,Johannes Gutenberg-Universität Mainz
1379234,Professor Dr. Frank Birklein,375129,10323,Johannes Gutenberg-Universität Mainz
223714921,Professor Dr. Jonathan Kipnis,320464760,10323,Johannes Gutenberg-Universität Mainz
1670150,Professor Dr. Beat Lutz,375129,10323,Johannes Gutenberg-Universität Mainz
1616308,Professor Dr. Thomas Efferth,244248598,10323,Johannes Gutenberg-Universität Mainz
1640376,Dr. Albrecht Clement,375129,10323,Johannes Gutenberg-Universität Mainz
1669975,Professorin Dr. Ursula Verhoeven-van Elsbergen,5130501,10323,Johannes Gutenberg-Universität Mainz
48021579,Professor Dr. Ernst Althaus,5425816,10323,Johannes Gutenberg-Universität Mainz
259951050,Dr. Konstantin Radyushkin,318621209,10323,Johannes Gutenberg-Universität Mainz
25023072,Professor Dr. Christoph Gabriel,5483483,10323,Johannes Gutenberg-Universität Mainz
150386415,Professor Dr. Jure Demsar,290367035,10323,Johannes Gutenberg-Universität Mainz
1301865,Dr. Lothar Tiator,5150460,10323,Johannes Gutenberg-Universität Mainz
1672945,Professor Dr. Andreas Schwarting,5175552,10323,Johannes Gutenberg-Universität Mainz
1176516,Professor Dr. Jürgen Markl,375059,10323,Johannes Gutenberg-Universität Mainz
84784786,Dr. Sabine Ohlemacher,84784735,10323,Johannes Gutenberg-Universität Mainz
215918541,Professor Dr. Christoph Düllmann,194673446,10323,Johannes Gutenberg-Universität Mainz
1818123,Dr. Peter Virnau,5392695,10323,Johannes Gutenberg-Universität Mainz
1785363,Professorin Dr. Rafaela Holtappels,5396674,10323,Johannes Gutenberg-Universität Mainz
1460033,Dr. Ulrike Poller,272165,10323,Johannes Gutenberg-Universität Mainz
1030720,Professor Dr. Heinz Decker,375059,10323,Johannes Gutenberg-Universität Mainz
1376051,Professor Dr. Thorsten Hoffmann,273527,10323,Johannes Gutenberg-Universität Mainz
1260598,Professor Dr. Ferdinand Schmidt-Kaler,5455428,10323,Johannes Gutenberg-Universität Mainz
1871930,Professor Dr. Mirko H.H. Schmidt,5454801,10323,Johannes Gutenberg-Universität Mainz
215264807,Dr. Vladimir Pascalutsa,215264417,10323,Johannes Gutenberg-Universität Mainz
1270734,Professor Dr. Detlef Schuppan,273381,10323,Johannes Gutenberg-Universität Mainz
1764346,Professor Dr. Ari Waisman,375059,10323,Johannes Gutenberg-Universität Mainz
1590434,Professor Dr. Alan Rendall,5444882,10323,Johannes Gutenberg-Universität Mainz
13307926,Professor Dr. Matthias Pulte,91768529,10323,Johannes Gutenberg-Universität Mainz
80729575,Professor Dr. Bernd Meyer,80729533,10323,Johannes Gutenberg-Universität Mainz
1783831,Dr. Wolfgang Greffrath,214631492,10323,Johannes Gutenberg-Universität Mainz
77678569,Dr. Marian de Reus,42963854,10323,Johannes Gutenberg-Universität Mainz
160504997,"Professor Harvey Byron Meyer, Ph.D.",194673446,10323,Johannes Gutenberg-Universität Mainz
12468128,Privatdozent Dr. Michael Stassen,12468096,10323,Johannes Gutenberg-Universität Mainz
63526409,Professor Dr. Michael Huss,244248598,10323,Johannes Gutenberg-Universität Mainz
1013832,Professorin Dr. Eva Andrea Braun,5347525,10323,Johannes Gutenberg-Universität Mainz
1521566,Professor Dr. Matthias Neubert,99673450,10323,Johannes Gutenberg-Universität Mainz
201279225,Professor Dr. Patrick Windpassinger,201273329,10323,Johannes Gutenberg-Universität Mainz
1775353,Dr. Wiebke Kaluza,5175640,10323,Johannes Gutenberg-Universität Mainz
1494785,Professorin Dr. Katja Heinze,273575,10323,Johannes Gutenberg-Universität Mainz
107109844,Dr. Luise Florin,20128522,10323,Johannes Gutenberg-Universität Mainz
1260490,Professor Dr. Edgar Schmitt,375059,10323,Johannes Gutenberg-Universität Mainz
220991496,Dr. Ekkehart Jenetzky,231696023,10323,Johannes Gutenberg-Universität Mainz
1354482,Professor Dr. Stefan Scherer,5150454,10323,Johannes Gutenberg-Universität Mainz
1663181,Dr. Iwan Walev,5209390,10323,Johannes Gutenberg-Universität Mainz
1750844,Privatdozent Dr. Markus P. Radsak,5426581,10323,Johannes Gutenberg-Universität Mainz
1001440,Professor Dr. Christian Behl,375129,10323,Johannes Gutenberg-Universität Mainz
233561198,Professor Dr. Pol Besenius,251210240,10323,Johannes Gutenberg-Universität Mainz
1304297,"Professorin Dr. Jacqueline Trotter, Ph.D.",5220290,10323,Johannes Gutenberg-Universität Mainz
1463151,Privatdozent Dr. Stephan Kanzler,5175656,10323,Johannes Gutenberg-Universität Mainz
217518971,Dr. Rene Gerritsma,204421697,10323,Johannes Gutenberg-Universität Mainz
250643864,Professor Dr. Reyn van Ewijk,260639091,10323,Johannes Gutenberg-Universität Mainz
209753053,"Jisen Huai, Ph.D.",227784107,10323,Johannes Gutenberg-Universität Mainz
1056665,Professor Dr. Jörg Friedrich,5150484,10323,Johannes Gutenberg-Universität Mainz
1252986,Professor Dr. Hansjörg Schild,375059,10323,Johannes Gutenberg-Universität Mainz
1315936,Professor Dr. Thomas Walcher,5150484,10323,Johannes Gutenberg-Universität Mainz
1114560,Professor Dr. Matthias Husmann,5209408,10323,Johannes Gutenberg-Universität Mainz
167160009,Professorin Dr. Claudia Lauer,215342465,10323,Johannes Gutenberg-Universität Mainz
259849,Professor Dr. Hans Wissmann,272905,10323,Johannes Gutenberg-Universität Mainz
1628406,Professor Dr. Hans Jürgen Arends,5150454,10323,Johannes Gutenberg-Universität Mainz
1257467,Professor Dr. Erwin Robert Schmidt,5377024,10323,Johannes Gutenberg-Universität Mainz
1219443,Professor Dr. Josef Pochodzalla,5150466,10323,Johannes Gutenberg-Universität Mainz
1117510,Professor Dr. Wolfgang Jacoby,272165,10323,Johannes Gutenberg-Universität Mainz
1207273,Professor Dr. Jürgen Oldenstein,272905,10323,Johannes Gutenberg-Universität Mainz
1245697,Professor Dr. Joachim Saloga,5175528,10323,Johannes Gutenberg-Universität Mainz
1222387,Professor Dr. Günter Prinzing,272905,10323,Johannes Gutenberg-Universität Mainz
1450074,Dr. Malte Peters,5175668,10323,Johannes Gutenberg-Universität Mainz
1625178,Professor Dr. Roland H. Strauß,5409353,10323,Johannes Gutenberg-Universität Mainz
1172637,Professor Dr. Heiko J. Luhmann,375129,10323,Johannes Gutenberg-Universität Mainz
1793673,Privatdozent Dr. Werner Kilb,375129,10323,Johannes Gutenberg-Universität Mainz
1368033,Professor Dr. Cornelis W. Passchier,272165,10323,Johannes Gutenberg-Universität Mainz
1030648,Privatdozent Dr. Hans Günter Derigs,5219192,10323,Johannes Gutenberg-Universität Mainz
269789785,Dr. Niels Lemmermann,398474127,10323,Johannes Gutenberg-Universität Mainz
1463161,Professorin Dr. Mechthild Dreyer,179901502,10323,Johannes Gutenberg-Universität Mainz
999958,Privatdozent Dr. Detlef Becker,5175534,10323,Johannes Gutenberg-Universität Mainz
314950094,Dr. Sara Jabbari-Farouji,314962629,10323,Johannes Gutenberg-Universität Mainz
1668748,Dr. Susanne Strand,5219174,10323,Johannes Gutenberg-Universität Mainz
1069315,Professor Dr. Gerald Gimpl,5361558,10323,Johannes Gutenberg-Universität Mainz
1450789,Professor Dr. Uwe Ruberg,271277,10323,Johannes Gutenberg-Universität Mainz
1400125,Professor Dr. Franz Petry,5209434,10323,Johannes Gutenberg-Universität Mainz
1442406,Professor Dr. Udo Fink,91768529,10323,Johannes Gutenberg-Universität Mainz
1055736,Professor Dr. Ulrich Förstermann,375129,10323,Johannes Gutenberg-Universität Mainz
5814,Professor Dr. Jürgen Knop,5175704,10323,Johannes Gutenberg-Universität Mainz
399499917,Professorin Dr. Susanne Gerber,318357801,10323,Johannes Gutenberg-Universität Mainz
36627048,Professor Dr. Peter Spichtinger,42963854,10323,Johannes Gutenberg-Universität Mainz
1454687,Professor Dr. Hans Zischler,271657,10323,Johannes Gutenberg-Universität Mainz
152208474,Privatdozentin Dr. Andrea Renate Tüttenberg,84784735,10323,Johannes Gutenberg-Universität Mainz
1755757,Professor Dr. Dirk Prawitt,5360764,10323,Johannes Gutenberg-Universität Mainz
43741496,Dr. Ralf-Holger Voss,5359011,10323,Johannes Gutenberg-Universität Mainz
81548348,Professor Dr.-Ing. André Brinkmann,190228765,10323,Johannes Gutenberg-Universität Mainz
1396161,Professor Dr. Peter Stoeter,375129,10323,Johannes Gutenberg-Universität Mainz
110182228,Professorin Dr. Kristina Friedland,222125149,10323,Johannes Gutenberg-Universität Mainz
228098214,"Privatdozentin Dr. Eva Jüngel, Ph.D.",400941332,10323,Johannes Gutenberg-Universität Mainz
101353242,Professor Dr. Manuel Blickle,30164218,10323,Johannes Gutenberg-Universität Mainz
1755749,Dr. Christian Spangenberg,5360764,10323,Johannes Gutenberg-Universität Mainz
1460893,Professor Dr. Jochen Althoff,215342465,10323,Johannes Gutenberg-Universität Mainz
1147389,Professor Dr. Alfred Kröner,272165,10323,Johannes Gutenberg-Universität Mainz
1760217,Professor Dr. Till Opatz,5319872,10323,Johannes Gutenberg-Universität Mainz
1637295,Privatdozent Dr. Ernesto Bockamp,5164504,10323,Johannes Gutenberg-Universität Mainz
1874960,Dr. Christoph R.W. Kuhlmann,135112163,10323,Johannes Gutenberg-Universität Mainz
389350,Professor Dr. Hartmut Lüddens,375129,10323,Johannes Gutenberg-Universität Mainz
1628306,Professor Dr. Alexander Pruß,215342465,10323,Johannes Gutenberg-Universität Mainz
1220332,Dr. Jürgen Podlech,5219136,10323,Johannes Gutenberg-Universität Mainz
1785309,Dr. Natascha Grzimek-Koschewa,5209332,10323,Johannes Gutenberg-Universität Mainz
1658254,Professor Dr. Heinz-Georg Sander,272933,10323,Johannes Gutenberg-Universität Mainz
215469479,Professorin Dr. Marion Gindhart,215342465,10323,Johannes Gutenberg-Universität Mainz
82367534,Professorin Dr. Concettina Sfienti,99673450,10323,Johannes Gutenberg-Universität Mainz
222069857,Professorin Dr. Heide von Felden,258758132,10323,Johannes Gutenberg-Universität Mainz
834661,Professor Dr. Stefan Tapprogge,99673450,10323,Johannes Gutenberg-Universität Mainz
1078441,Professor Dr. Stephan Grabbe,375059,10323,Johannes Gutenberg-Universität Mainz
248068837,"Professor Dr. Dmitry Budker, Ph.D.",272982002,10323,Johannes Gutenberg-Universität Mainz
